id,x_pos,y_pos,dist0,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10,dist11,dist12,dist13,dist14,dist15,dist16,dist17,dist18,dist19,dist20,dist21,dist22,dist23,dist24,dist25,dist26,dist27,dist28,dist29,dist30,dist31,dist32,dist33,dist34,dist35,dist36,dist37,dist38,dist39,dist40,dist41,dist42,dist43,dist44,dist45,dist46,dist47,dist48,dist49,dist50,dist51,dist52,dist53,dist54,dist55,dist56,dist57,dist58,dist59,dist60,dist61,dist62,dist63,dist64,dist65,dist66,dist67,dist68,dist69,dist70,dist71,dist72,dist73,dist74,dist75,dist76,dist77,dist78,dist79,dist80,dist81,dist82,dist83,dist84,dist85,dist86,dist87,dist88,dist89,dist90,dist91,dist92,dist93,dist94,dist95,dist96,dist97,dist98,dist99,dist100,dist101,dist102,dist103,dist104,dist105,dist106,dist107,dist108,dist109,dist110,dist111,dist112,dist113,dist114,dist115,dist116,dist117,dist118,dist119,dist120,dist121,dist122,dist123,dist124,dist125,dist126,dist127,dist128,dist129,dist130,dist131,dist132,dist133,dist134,dist135,dist136,dist137,dist138,dist139,dist140,dist141,dist142,dist143,dist144,dist145,dist146,dist147,dist148,dist149,dist150,dist151,dist152,dist153,dist154,dist155,dist156,dist157,dist158,dist159,dist160,dist161,dist162,dist163,dist164,dist165,dist166,dist167,dist168,dist169,dist170,dist171,dist172,dist173,dist174,dist175,dist176,dist177,dist178,dist179,dist180,dist181,dist182,dist183,dist184,dist185,dist186,dist187,dist188,dist189,dist190,dist191,dist192,dist193,dist194,dist195,dist196,dist197,dist198,dist199,dist200,dist201,dist202,dist203,dist204,dist205,dist206,dist207,dist208,dist209,dist210,dist211,dist212,dist213,dist214,dist215,dist216,dist217,dist218,dist219,dist220,dist221,dist222,dist223,dist224,dist225,dist226,dist227,dist228,dist229,dist230,dist231,dist232,dist233,dist234,dist235,dist236,dist237,dist238,dist239,dist240,dist241,dist242,dist243,dist244,dist245,dist246,dist247,dist248,dist249,dist250,dist251,dist252,dist253,dist254,dist255,dist256,dist257,dist258,dist259,dist260,dist261,dist262,dist263,dist264,dist265,dist266,dist267,dist268,dist269,dist270,dist271,dist272,dist273,dist274,dist275,dist276,dist277,dist278,dist279,dist280,dist281,dist282,dist283,dist284,dist285,dist286,dist287,dist288,dist289,dist290,dist291,dist292,dist293,dist294,dist295,dist296,dist297,dist298,dist299
263,24,75,68,17,50,28,23,66,64,53,66,20,35,40,38,85,71,44,65,58,78,5,80,71,92,35,73,89,92,87,93,92,6,25,98,67,45,70,92,80,7,37,2,73,99,4,44,58,96,88,100,67,92,4,60,86,89,78,25,72,21,24,44,21,62,64,26,52,36,95,62,75,27,92,68,75,24,62,1,87,61,13,86,23,44,27,30,57,42,97,96,20,27,21,8,70,24,51,82,72,74,23,64,30,86,56,20,68,66,61,89,84,7,38,0,50,79,0,75,26,7,38,97,35,93,58,66,89,3,13,57,93,29,35,41,100,99,77,30,16,21,19,32,7,65,81,59,87,33,11,80,40,32,55,76,86,82,62,10,15,92,22,9,76,46,88,87,10,66,0,33,48,10,10,40,17,98,27,30,6,47,78,45,78,24,91,59,15,52,58,15,52,69,16,56,40,0,84,54,82,71,73,66,29,95,55,34,91,89,86,84,81,66,7,89,52,79,79,68,14,24,27,18,69,9,31,27,6,33,49,65,95,23,33,67,4,88,36,62,67,87,30,96,24,37,32,86,36,74,26,51,31,58,76,53,100,44,79,3,11,58,96,24,71,85,0,23,69,74,80,56,35,57,81,77,92,32,76,32,51,25,18,52,32,7,23,40,6,46,27,1,70,45,1,93,55,51,32,26,87,42,24
264,89,422,45,93,75,95,96,4,94,65,7,8,88,8,34,1,0,78,71,100,98,3,88,33,33,0,65,52,75,76,47,70,26,44,100,51,46,11,82,40,12,10,39,43,20,81,12,26,2,69,61,29,83,51,93,98,18,7,43,7,72,98,12,76,92,75,96,69,42,87,62,35,44,90,12,4,71,99,86,89,3,57,50,5,42,69,19,28,79,99,11,74,95,32,74,82,24,47,69,16,60,40,88,45,98,60,44,60,22,63,94,88,28,53,85,46,51,32,21,56,8,53,2,14,79,39,45,50,84,4,24,100,1,32,77,97,25,39,72,23,41,46,12,25,73,37,99,63,57,94,34,88,86,65,64,91,45,74,10,13,3,13,60,4,41,81,67,47,84,78,20,53,37,69,14,22,58,55,73,90,71,17,59,2,38,20,38,67,46,78,44,18,73,47,72,66,46,78,5,32,10,88,64,79,29,76,97,28,41,15,7,53,6,17,46,88,9,69,51,85,30,59,70,72,60,83,56,53,87,86,83,69,67,79,36,11,7,13,62,4,67,95,31,77,91,14,47,76,70,65,16,38,99,36,77,16,0,67,17,20,15,6,13,64,47,23,0,16,83,52,57,57,12,80,30,45,6,8,48,44,90,26,84,50,83,72,33,57,5,98,5,43,36,65,7,70,26,51,30,90,60,79
265,248,316,35,4,58,82,77,87,2,79,45,72,31,88,8,98,42,39,100,18,41,54,66,31,19,21,47,62,7,5,38,19,80,47,58,86,37,70,69,55,75,46,45,24,60,6,22,50,7,94,9,69,91,32,65,76,59,33,0,27,16,97,35,11,85,4,24,4,13,73,88,30,41,33,9,48,40,94,2,67,34,48,53,72,16,15,94,99,32,92,43,30,39,94,77,61,74,17,28,39,80,17,53,38,8,81,81,17,89,49,81,89,26,74,55,2,65,33,93,93,91,61,28,65,74,12,30,10,69,91,2,65,32,29,87,80,72,26,55,45,85,2,55,69,17,83,83,44,48,92,26,76,18,9,63,61,64,45,88,65,98,98,45,86,25,51,45,92,17,84,60,14,79,81,96,39,79,78,93,90,16,66,35,21,15,5,44,96,34,15,34,17,67,72,53,11,92,50,79,70,45,82,78,32,52,27,56,24,83,49,23,57,90,1,33,20,67,88,34,28,2,41,75,8,25,78,86,98,41,66,71,54,19,90,5,3,58,5,61,86,26,92,29,31,44,84,20,64,99,93,17,96,59,56,97,53,61,83,99,86,59,100,26,46,89,69,16,0,56,65,85,85,79,19,92,90,72,46,53,54,40,60,55,78,24,24,7,3,34,99,18,88,57,10,50,64,63,25,25,30,65,23
266,370,151,80,47,26,24,40,31,60,8,62,83,89,42,45,14,94,61,18,29,74,41,44,81,38,87,79,54,70,41,57,55,1,84,83,30,57,54,21,15,59,14,31,59,52,40,68,92,89,88,69,50,35,23,88,23,84,68,0,85,61,65,92,99,8,78,9,84,20,60,53,22,10,94,25,19,64,71,72,15,94,94,55,9,58,70,28,25,75,70,75,71,2,16,34,72,79,23,55,76,76,15,55,98,50,30,21,4,18,87,15,47,43,0,30,22,33,12,64,50,17,90,69,45,94,74,48,83,35,64,42,83,57,52,61,71,56,24,74,44,12,97,46,94,42,19,72,44,24,63,56,48,98,44,45,13,2,1,33,64,70,43,35,56,63,75,79,49,50,43,9,3,14,51,28,59,5,64,14,50,46,68,31,47,43,1,99,53,55,90,95,17,56,20,35,91,14,65,6,34,94,1,78,80,43,89,11,20,100,60,94,46,98,38,12,47,43,2,37,64,100,24,65,8,58,36,40,38,56,88,19,11,88,1,40,4,25,18,33,28,45,35,46,18,6,15,19,89,21,49,1,5,20,53,22,98,20,92,74,0,78,13,88,83,76,74,83,56,0,81,69,11,43,95,9,89,72,29,89,80,25,16,56,21,52,81,23,90,18,54,41,79,52,38,93,44,1,90,65,86,14,28
267,365,97,27,7,26,14,77,67,73,16,55,68,82,18,75,79,60,1,93,11,5,89,94,70,37,61,28,52,78,71,18,25,95,1,55,1,19,87,47,14,97,73,52,52,42,35,52,90,2,67,36,43,79,0,39,34,49,81,79,3,94,63,4,76,5,65,44,45,63,40,22,21,75,86,53,96,93,37,76,45,5,70,98,12,20,66,46,85,78,69,75,77,90,38,46,56,25,2,67,54,24,57,32,44,28,26,40,81,30,64,11,41,95,60,55,52,67,16,89,58,24,17,38,40,2,11,48,92,53,45,34,89,68,95,28,33,18,41,52,56,1,88,57,74,3,52,88,88,4,34,72,100,70,58,95,34,32,37,16,85,31,99,38,26,34,52,85,90,82,88,1,80,39,1,26,46,48,50,11,15,37,9,31,9,97,19,26,64,8,68,32,98,84,53,34,58,18,68,55,1,38,73,83,62,58,11,65,22,34,51,67,31,23,2,32,8,84,48,79,15,33,21,19,91,17,15,60,29,40,75,73,77,38,33,85,95,60,83,5,73,48,0,54,1,50,35,29,83,67,97,28,6,28,65,0,24,10,60,8,52,46,89,44,20,38,80,52,65,81,0,5,44,66,19,23,21,82,94,49,41,0,9,49,92,2,92,29,75,50,61,48,9,75,38,74,97,2,2,48,26,22,94
268,491,265,9,25,62,23,6,76,46,13,2,33,89,85,37,67,28,48,41,35,12,76,19,32,45,24,70,87,10,31,44,56,6,46,69,6,93,86,63,37,14,41,9,90,67,62,23,96,69,94,47,13,37,44,24,65,98,92,27,6,43,89,40,27,3,78,2,63,18,90,40,71,45,34,90,77,20,54,37,56,45,57,83,86,73,97,23,68,34,20,55,87,9,96,41,11,20,89,47,92,69,38,32,96,84,61,5,49,100,36,19,29,37,34,71,39,100,60,51,4,47,48,66,57,88,28,16,57,85,49,90,34,81,80,26,68,85,57,57,32,84,1,57,63,66,67,85,98,24,98,37,98,51,65,1,11,41,55,21,99,91,27,82,60,28,90,67,7,48,36,15,83,47,32,7,93,38,44,20,2,51,78,93,48,80,7,92,16,27,82,87,21,32,1,39,61,52,87,69,23,86,14,99,96,16,29,74,19,51,65,17,37,54,55,32,78,69,23,98,86,74,3,72,69,65,72,40,71,48,98,97,39,79,62,44,94,87,6,64,84,10,54,46,3,87,55,66,31,36,27,44,86,40,25,28,1,26,54,62,74,88,97,82,6,45,56,57,85,69,5,0,26,83,46,32,46,55,74,5,43,34,23,84,1,54,53,72,65,8,22,94,74,0,84,44,83,69,89,25,55,16,55
269,32,184,51,76,64,80,14,16,71,23,70,33,19,86,21,81,74,39,51,41,70,26,69,45,48,97,13,58,57,5,86,78,4,38,64,89,44,50,44,15,45,22,26,88,58,25,63,70,76,89,68,43,36,89,78,40,81,55,66,11,18,38,41,99,64,60,47,58,62,76,73,0,94,25,29,65,87,7,52,27,16,93,45,0,46,24,75,66,85,70,48,8,87,3,21,99,77,50,61,21,3,46,58,52,78,56,47,17,39,26,70,30,2,35,86,58,6,8,33,7,87,60,87,95,93,82,88,79,45,81,92,94,83,98,27,64,35,3,28,28,87,62,87,100,62,39,4,80,97,81,94,39,20,71,41,57,66,91,50,12,58,38,19,24,66,64,7,7,54,54,79,13,43,59,33,69,97,21,47,33,38,37,61,24,2,21,73,35,56,6,29,99,22,6,61,39,90,80,78,21,2,73,15,3,87,67,77,6,19,25,94,14,50,13,86,18,44,84,9,26,68,77,89,29,54,3,12,94,19,14,24,10,62,11,91,52,77,40,91,38,100,95,29,9,19,75,6,32,12,49,59,53,19,4,3,95,7,42,9,74,26,91,58,34,89,35,57,85,11,44,26,0,68,73,32,97,34,1,58,15,85,87,49,69,100,81,72,41,80,7,98,95,39,63,47,4,8,52,49,98,94,40
270,255,383,80,89,29,27,74,85,93,80,98,6,1,64,20,3,97,88,92,7,4,50,82,34,81,31,52,41,92,84,53,41,86,47,85,70,83,79,18,11,99,15,17,0,50,68,90,70,0,69,15,73,19,64,74,65,49,81,20,85,50,72,74,2,74,3,97,89,98,31,89,4,66,1,59,72,26,15,37,31,16,59,69,31,74,96,59,32,27,2,49,64,48,13,47,22,24,16,80,25,28,16,79,29,21,92,87,66,54,45,56,48,41,24,77,77,35,15,73,56,59,84,37,20,61,57,36,76,23,53,100,23,19,42,4,98,78,83,16,98,83,82,1,11,16,63,19,100,48,23,72,82,55,44,60,65,2,96,56,61,67,14,12,35,32,10,20,28,38,25,46,46,91,29,99,12,57,36,81,56,17,65,36,86,51,33,16,28,33,55,36,75,84,94,19,18,10,77,43,1,8,46,59,44,46,70,89,63,68,3,52,88,75,36,41,84,17,85,43,86,51,69,26,31,40,39,31,54,71,14,8,2,6,2,33,24,38,13,10,29,63,31,85,11,89,84,2,90,73,63,82,76,68,55,5,36,9,18,13,6,14,75,65,11,58,57,12,79,43,66,83,68,0,27,99,50,12,47,15,31,83,40,37,70,48,56,8,38,61,29,9,46,62,3,98,59,52,73,83,8,17,7
271,201,443,57,51,81,83,57,69,74,34,50,43,34,70,22,16,8,26,94,32,85,56,88,56,89,98,32,91,27,19,57,31,16,89,39,26,56,97,37,100,59,44,39,31,93,35,65,90,48,44,54,21,51,52,53,73,53,73,43,74,89,94,100,54,68,31,12,69,29,28,96,0,75,9,46,14,42,92,44,81,21,48,59,62,57,53,82,71,5,4,95,56,55,24,9,42,93,7,81,81,11,85,50,21,60,31,61,89,61,84,5,64,91,88,88,60,98,68,78,25,57,48,61,11,56,56,63,89,88,28,10,96,92,75,44,2,95,86,28,55,73,70,28,20,71,11,46,69,55,17,44,3,72,26,86,8,15,65,86,65,65,10,60,90,15,73,79,80,31,62,1,46,76,30,32,2,95,61,10,7,25,93,51,12,26,84,45,35,60,17,8,54,58,39,40,83,51,45,31,10,6,13,71,46,30,74,85,92,9,62,94,36,52,32,49,36,27,93,6,88,60,75,81,35,10,78,53,20,37,2,23,42,99,9,8,53,84,44,42,58,87,65,82,100,82,26,51,65,23,73,58,67,93,96,79,4,83,33,11,21,97,7,89,12,41,81,80,19,95,19,46,73,27,0,14,20,43,56,61,25,80,52,69,85,29,88,22,20,29,91,82,33,60,98,33,99,25,26,19,85,3,97
272,171,175,100,90,73,33,35,98,46,98,76,20,97,32,8,46,16,85,66,41,98,94,2,92,90,15,9,74,39,24,14,6,47,85,68,2,84,30,32,100,36,79,61,43,13,54,66,53,45,37,14,2,32,90,33,93,28,43,18,29,55,29,17,8,84,9,29,77,72,77,89,92,14,57,80,18,50,4,96,56,90,52,60,81,60,60,49,17,41,50,22,96,29,24,97,48,1,85,52,77,80,27,6,43,47,13,87,30,54,55,16,2,90,83,20,74,69,40,75,76,19,92,95,75,63,98,12,18,48,93,81,32,41,77,98,70,17,2,22,86,59,14,51,9,1,11,62,32,4,92,39,84,28,70,38,9,37,50,24,100,97,69,59,2,100,13,22,21,37,85,70,26,51,92,86,88,58,85,85,43,93,97,37,63,33,23,69,66,19,61,83,84,51,90,15,55,65,88,79,98,74,9,26,78,39,71,96,51,29,37,74,59,32,99,30,49,80,56,100,16,22,92,16,93,37,38,40,24,16,25,55,7,70,3,93,35,2,3,18,73,67,88,69,87,21,46,61,90,92,81,77,31,18,67,77,72,17,76,24,58,0,81,10,44,15,77,30,92,9,23,32,32,99,14,0,66,40,3,2,9,62,39,5,24,82,66,74,92,90,54,78,39,90,16,78,44,4,32,11,5,20,40
273,85,288,66,95,51,70,48,75,66,97,42,7,30,77,42,92,80,17,62,48,87,98,56,33,75,13,30,54,81,10,10,61,74,97,62,3,10,35,66,60,13,65,95,98,91,87,72,79,7,89,50,97,62,15,44,28,65,61,61,20,61,50,52,59,92,78,41,64,32,41,11,97,42,77,10,38,68,65,10,17,66,88,11,29,45,55,9,26,76,10,81,65,84,19,39,68,0,67,63,95,81,91,76,66,99,10,7,9,25,23,36,28,42,70,40,79,10,70,10,37,75,71,2,64,41,1,49,99,28,37,81,60,84,11,84,68,88,93,59,83,78,44,29,44,71,88,38,95,64,64,24,37,61,93,54,57,23,73,91,20,85,60,64,10,93,92,84,33,30,63,9,37,94,10,23,46,73,81,67,85,34,2,2,21,35,25,48,33,70,81,0,61,17,74,71,75,20,60,10,75,20,41,49,59,56,83,41,0,70,99,95,42,63,68,83,43,18,40,46,29,46,6,16,65,36,80,5,41,23,70,11,98,2,84,17,81,9,17,74,70,59,97,42,88,6,5,83,18,61,5,4,65,31,89,80,94,72,2,33,15,75,62,97,16,43,92,45,90,89,21,46,97,50,20,66,0,80,69,87,20,0,99,75,43,69,75,2,24,65,63,1,32,67,57,50,54,22,25,21,66,41,90
274,214,338,88,68,54,81,13,14,22,49,24,96,68,67,30,62,68,17,74,23,8,16,98,24,5,99,38,2,0,21,80,13,88,91,31,38,67,59,22,57,0,4,90,15,13,47,0,99,66,47,44,68,42,15,91,44,69,13,63,43,94,0,1,53,22,19,100,50,59,38,40,65,58,90,69,51,7,65,5,33,79,25,89,84,74,94,75,50,78,55,39,86,39,25,60,99,50,70,12,82,46,80,89,26,26,35,31,100,45,35,82,84,90,23,36,64,5,98,44,62,36,88,19,11,67,78,66,69,94,40,83,87,40,1,18,89,5,34,67,49,0,6,23,95,24,7,33,99,60,6,16,91,20,65,11,27,0,69,32,43,15,61,45,23,80,13,0,93,6,49,91,12,10,65,62,88,25,3,27,1,87,79,60,78,6,100,2,85,64,38,48,17,40,86,24,91,100,100,50,99,46,99,38,83,65,1,39,0,23,32,49,77,81,82,62,55,68,22,62,76,40,72,16,69,29,26,86,33,40,62,0,29,57,81,45,45,60,74,15,69,98,82,62,97,78,90,9,74,61,1,40,22,24,0,64,5,38,20,19,83,84,57,10,98,97,32,6,72,72,82,55,34,12,43,40,80,0,53,53,28,42,30,31,54,88,34,24,15,83,22,62,66,86,20,45,100,15,87,82,21,48,77
275,452,169,43,33,95,12,22,49,3,17,78,14,78,61,11,67,43,73,33,61,82,4,62,48,100,10,56,44,65,81,58,93,60,100,32,50,15,35,99,13,40,51,83,16,27,36,86,80,33,40,25,81,30,43,23,66,24,34,88,49,67,81,29,84,19,2,48,20,64,47,25,66,19,40,14,97,55,8,0,85,55,79,61,2,67,18,45,30,70,78,6,21,26,31,23,100,95,21,52,58,95,74,8,60,53,60,19,71,64,78,19,84,39,92,29,17,69,81,12,17,7,51,9,15,98,84,90,87,69,8,61,11,50,89,62,48,14,19,44,14,5,83,57,98,4,70,36,40,39,38,83,82,69,64,87,57,8,0,61,13,29,92,19,72,57,61,47,31,28,98,86,81,62,26,22,5,96,15,28,100,67,88,76,85,5,39,73,54,87,0,79,83,87,0,33,12,25,93,64,29,10,84,72,49,75,80,10,92,16,87,43,60,96,90,57,88,91,33,21,31,11,19,10,31,38,42,16,30,42,80,14,16,20,52,83,16,91,71,19,66,47,9,5,79,0,68,18,0,71,99,44,46,65,62,77,27,48,88,13,3,3,30,83,7,52,76,8,46,29,94,74,1,47,56,3,69,53,0,96,97,44,16,31,90,26,25,28,14,79,52,50,11,44,29,97,14,43,48,90,74,50,45
276,239,84,5,67,1,8,52,16,97,75,4,65,81,51,20,69,22,39,30,74,71,22,18,44,52,53,24,25,70,1,16,67,53,93,35,51,71,33,73,98,41,1,65,18,93,80,55,81,11,61,89,17,25,59,41,19,76,52,14,84,26,1,36,74,63,63,24,14,13,32,18,96,11,21,27,74,13,81,65,4,27,72,0,22,46,35,80,99,25,76,82,25,43,15,79,62,88,17,51,59,33,6,35,90,0,52,31,10,29,29,32,94,72,87,58,83,37,38,36,6,97,1,22,25,71,27,60,29,89,28,47,64,79,57,50,55,53,82,93,73,47,10,62,63,6,38,11,39,90,88,82,37,79,14,92,80,13,30,79,96,21,13,53,92,2,74,69,94,0,28,83,59,68,90,31,42,98,45,89,89,19,21,4,90,93,47,3,97,78,60,75,38,23,77,4,61,19,67,68,33,3,26,31,6,30,8,69,60,46,6,100,67,84,64,63,85,33,70,63,73,91,84,50,87,85,52,18,61,37,26,67,5,78,3,98,58,42,57,9,85,77,47,28,95,33,46,64,68,27,84,75,65,61,9,87,13,76,66,53,17,29,27,2,54,75,32,48,53,89,49,5,58,15,61,2,87,53,96,0,94,79,95,31,73,30,92,64,62,70,25,43,59,10,99,88,23,31,32,90,50,10,12
277,365,367,7,93,82,65,20,17,43,30,92,58,47,68,52,81,97,35,6,4,17,47,1,26,24,71,6,73,89,1,36,35,97,16,94,61,84,100,81,63,85,20,83,70,57,62,55,90,17,73,91,76,70,9,97,44,14,24,97,82,60,33,10,57,70,94,70,53,60,47,3,73,2,2,67,89,61,37,87,86,29,49,40,50,16,65,81,88,15,81,92,9,40,81,53,52,0,36,0,33,48,74,100,16,80,52,98,76,64,53,39,95,53,60,36,18,64,70,80,82,21,79,54,96,7,94,96,28,54,72,44,88,73,1,92,92,42,38,49,19,2,55,5,65,38,99,73,1,74,37,33,56,82,48,3,26,62,71,19,42,80,78,85,35,57,71,56,43,12,58,63,88,34,53,59,89,50,97,57,95,44,14,95,88,53,5,5,8,43,81,9,7,7,88,72,28,42,30,71,95,96,49,50,16,63,92,38,90,73,82,25,92,9,74,72,79,37,82,37,9,43,29,49,40,66,47,30,23,5,33,30,81,93,60,25,80,16,16,83,29,69,67,38,34,10,58,26,54,64,59,34,9,93,65,55,70,70,50,20,83,61,83,94,26,44,51,44,54,80,41,43,15,31,25,9,20,28,97,94,0,24,81,81,53,85,37,37,80,74,38,48,0,78,68,100,68,82,87,4,33,34,56
278,198,317,72,70,18,5,58,0,52,41,36,46,90,16,60,93,94,99,90,21,94,53,20,96,17,61,54,53,61,76,79,44,37,37,23,72,95,55,11,51,23,62,34,55,49,79,43,67,59,92,55,80,68,32,16,71,39,86,50,48,42,82,51,37,32,33,23,87,47,25,64,9,68,51,8,47,93,5,73,75,33,70,9,17,70,48,43,94,35,29,29,61,91,9,46,25,74,63,59,64,35,35,28,68,73,76,27,90,97,38,57,84,34,94,98,19,32,2,4,79,77,2,66,42,77,53,20,23,43,70,39,96,70,17,4,7,84,74,42,46,5,50,96,29,35,9,17,12,3,23,67,56,42,30,40,27,35,27,21,33,16,37,14,88,36,67,94,88,30,38,6,41,73,29,62,15,82,43,6,20,11,36,60,27,53,78,70,56,86,8,80,77,74,95,10,64,49,52,21,39,24,17,49,46,27,41,96,61,90,67,26,85,62,22,92,53,40,70,29,31,21,31,64,17,18,97,96,56,4,82,97,73,61,85,41,55,53,63,27,65,33,82,21,93,1,90,48,98,68,22,20,60,92,29,56,31,96,47,64,27,95,37,40,62,96,25,90,40,25,0,34,85,83,80,62,0,42,44,79,24,0,67,76,47,100,60,15,79,30,88,97,1,97,75,54,0,42,94,62,95,93,72
279,191,105,13,62,56,28,36,72,25,3,51,49,77,3,45,60,43,2,79,81,66,92,82,99,97,81,0,82,85,60,54,4,68,22,32,65,70,78,80,30,15,85,84,23,69,66,100,16,98,15,29,90,45,30,32,93,10,72,9,85,92,0,50,23,11,44,68,49,38,2,99,24,19,85,59,43,95,42,91,16,100,87,67,60,8,48,47,78,67,34,72,20,82,89,18,74,61,16,26,36,18,5,11,33,43,73,81,60,5,28,51,69,84,3,37,25,97,3,91,66,72,18,73,84,99,85,56,72,3,65,62,34,33,52,87,53,83,68,82,48,92,40,10,80,52,76,32,76,33,24,59,50,5,23,55,53,77,78,55,47,76,70,10,42,23,24,12,32,44,33,32,51,69,5,82,71,78,31,98,22,30,24,11,67,19,18,45,3,81,33,18,15,11,79,69,83,52,41,0,64,14,21,77,29,13,78,98,73,62,63,40,6,52,78,48,4,40,21,53,54,62,89,15,2,44,37,54,50,39,48,42,17,4,49,36,57,96,14,45,46,90,11,27,91,24,35,83,0,37,2,24,18,39,65,48,58,64,76,32,91,53,94,7,80,2,18,26,60,16,9,23,87,40,52,39,99,30,16,95,81,67,0,46,71,87,25,75,21,90,52,32,76,31,85,24,80,15,25,33,29,66,52
280,406,49,28,69,85,47,66,35,11,21,76,0,80,89,53,13,47,51,8,53,90,49,94,89,28,97,83,36,8,58,36,42,29,89,69,6,85,91,84,25,46,20,78,30,79,67,52,10,78,20,90,84,50,46,40,77,70,38,19,55,96,56,3,49,54,33,28,49,100,38,11,62,100,23,93,22,2,76,37,1,39,97,72,19,78,74,99,80,1,39,58,13,71,67,61,48,63,4,25,42,44,54,39,87,23,16,41,45,82,33,29,97,68,48,63,81,13,14,31,27,39,33,68,61,97,94,73,37,43,62,68,54,3,87,23,48,33,97,9,72,86,48,53,27,90,89,26,43,56,41,34,97,9,98,21,97,17,76,75,64,34,57,86,98,30,73,41,70,32,31,0,37,60,23,80,57,68,58,59,61,79,93,25,75,13,6,19,60,68,27,95,60,77,99,96,92,47,46,50,61,45,78,87,74,80,37,32,98,8,63,82,52,32,9,66,19,45,59,59,23,25,20,95,33,76,42,44,78,21,56,100,58,0,7,99,74,71,38,19,14,81,30,30,27,94,5,75,42,41,94,90,36,78,68,43,78,50,31,17,36,32,10,95,39,32,52,84,55,56,49,84,49,37,69,5,75,31,31,31,81,76,46,0,39,38,38,84,68,96,9,55,46,99,16,20,75,93,11,0,88,15,57
281,226,123,62,77,50,76,90,66,43,56,47,29,60,71,28,8,85,76,65,66,72,91,87,88,33,39,73,7,31,23,0,64,52,33,32,70,60,57,50,37,37,54,59,84,64,95,84,43,40,65,6,46,91,71,36,98,87,70,9,74,52,24,20,19,15,92,35,17,65,74,59,14,22,11,12,33,40,38,26,27,77,87,0,34,44,61,29,19,93,28,77,5,92,3,90,37,19,28,26,57,66,25,31,92,8,53,48,0,12,79,8,71,48,35,10,59,35,57,27,72,16,33,47,38,45,79,9,79,23,74,76,16,49,58,9,47,89,28,93,13,24,5,33,31,60,60,33,46,40,76,39,31,47,57,72,23,32,90,53,3,6,19,25,98,57,51,82,77,90,55,8,55,41,34,50,19,99,65,33,2,52,38,96,38,71,95,22,10,96,21,23,24,87,64,42,74,76,36,38,11,51,19,40,53,75,27,98,89,9,87,79,52,80,89,6,73,54,58,25,41,73,18,37,64,96,10,58,93,69,72,68,7,49,31,44,12,90,27,68,50,66,37,88,85,89,10,67,23,70,51,73,18,80,97,40,57,2,29,51,11,18,4,81,100,42,32,50,78,21,92,1,69,70,85,24,43,54,90,73,53,47,71,39,0,97,36,75,44,85,87,7,75,92,38,18,56,34,39,79,19,37,5
282,307,232,17,4,95,40,100,89,43,24,20,48,31,9,62,53,81,37,68,30,9,22,89,67,61,49,93,86,31,50,0,98,90,32,88,82,84,0,92,83,57,97,36,21,15,29,33,2,30,31,78,59,61,82,24,24,51,100,21,11,40,64,84,51,90,69,84,55,84,61,57,37,19,61,45,13,50,87,23,19,63,44,71,76,65,6,8,99,55,91,36,41,70,4,28,98,72,85,42,88,30,24,30,2,86,85,92,89,15,100,81,33,92,74,99,20,0,23,25,64,90,71,67,39,88,59,77,73,12,14,11,6,7,61,94,39,6,53,94,77,1,42,51,90,3,16,87,34,41,0,46,53,57,57,27,57,98,49,78,56,36,26,25,96,68,58,89,81,66,93,52,17,11,36,51,82,84,9,14,25,4,4,18,39,63,69,64,27,5,0,18,9,69,33,0,11,27,62,100,10,65,14,84,18,13,71,62,33,65,32,98,77,11,3,4,64,29,96,96,69,34,83,83,92,51,63,82,44,41,23,65,76,79,76,99,54,76,39,56,18,7,64,78,26,25,43,10,98,47,12,83,82,44,10,7,87,55,42,94,54,48,66,45,64,73,7,83,24,52,2,54,100,48,29,82,69,88,26,30,85,100,87,38,97,0,67,17,10,66,72,93,83,37,76,2,67,41,24,8,39,8,63
283,290,68,48,87,5,93,11,94,93,28,35,43,81,59,11,36,20,9,0,82,46,55,100,34,84,83,66,93,26,75,20,26,75,93,63,6,97,3,70,10,76,86,12,26,8,100,66,70,9,87,25,9,34,69,91,21,5,91,29,99,54,98,9,76,54,29,53,88,9,16,52,70,40,35,77,22,88,18,15,26,30,65,79,88,41,98,22,71,51,43,23,96,60,33,46,83,2,27,51,50,25,52,39,51,5,37,33,33,91,37,98,100,24,56,67,55,73,78,42,41,32,93,17,35,12,84,67,77,3,16,32,90,52,3,26,76,71,67,61,41,15,39,30,2,69,68,54,6,25,29,55,59,38,13,68,39,57,96,68,92,6,37,38,1,97,80,41,0,56,59,78,70,19,71,80,77,92,99,40,86,50,4,49,72,44,28,37,8,17,82,50,5,94,85,36,75,73,74,47,39,54,72,0,32,65,63,55,5,11,47,18,65,52,50,61,18,14,86,58,8,2,85,62,16,99,49,6,67,41,69,2,25,39,11,30,13,17,68,9,38,63,64,34,36,44,63,5,60,1,20,56,10,28,50,20,85,71,48,71,69,44,56,36,84,29,23,72,24,81,92,53,81,56,88,66,75,34,25,92,37,60,25,38,36,67,0,73,25,5,20,55,77,69,36,10,71,4,25,15,21,57,11
